genres,rated,title,countries,year,type,languages,imdb_rating,rt_rating,decade
Action,PG,Here Comes the Boom,USA,2012,movie,English,6.5,NA,2010
Music,NA,Spark of Being,USA,2010,movie,English,6.3,0,2010
Biography,NA,"If Not Us, Who?",Germany,2011,movie,German,6.4,3.2,2010
Drama,NA,The Good Son,Finland,2011,movie,Finnish,5.9,3.1,2010
Comedy,NA,Good Night,USA,2013,movie,English,5.8,3.2,2010
Biography,R,The Intouchables,France,2011,movie,French,8.6,4.3,2010
Documentary,G,Born to Be Wild,USA,2011,movie,English,7.6,4.1,2010
Comedy,NA,Extraterrestrial,Spain,2011,movie,Spanish,5.8,3,2010
Animation,NA,Pinocchio,Belgium,2012,movie,Italian,5.9,2.7,2010
Comedy,NA,Tanu Weds Manu,India,2011,movie,Hindi,6.5,2.7,2010
Drama,NA,La otra familia,Mexico,2011,movie,Spanish,7.3,3.8,2010
Horror,R,Quarantine 2: Terminal,USA,2011,movie,English,5.3,2.9,2010
Drama,NA,Beyond the Blackboard,USA,2011,movie,English,7.8,3.9,2010
Animation,NA,The Ugly Duckling,Russia,2010,movie,Russian,6.7,2,2010
Drama,R,Lovely Molly,USA,2011,movie,English,5.3,2.7,2010
Documentary,NA,"Bicicleta, cullera, poma",Spain,2010,movie,Catalan,7.2,3.5,2010
Drama,NOT RATED,Strapped,USA,2010,movie,English,6.9,3.4,2010
Crime,NA,Purge,Finland,2012,movie,Finnish,7.2,3.8,2010
Comedy,R,Friends with Kids,USA,2011,movie,English,6.2,3.2,2010
Action,R,We're the Millers,USA,2013,movie,English,7.1,3.8,2010
Drama,R,Sacrifice,China,2010,movie,Chinese,6.2,3.2,2010
Drama,NOT RATED,Clandestine Childhood,Argentina,2011,movie,Spanish,7.1,3.5,2010
Comedy,NA,I Hate Luv Storys,India,2010,movie,Hindi,5.6,3,2010
Animation,NA,The Lost Thing,Australia,2010,movie,English,7.4,3.9,2010
Crime,PG-13,Now You See Me,France,2013,movie,English,7.3,3.7,2010
Comedy,NA,Der letzte schène Herbsttag,Germany,2010,movie,German,6.7,3.2,2010
Comedy,NA,My Last Day Without You,USA,2011,movie,English,5.6,3.3,2010
Comedy,NA,Men Vs Women,Italy,2010,movie,Italian,5.7,3,2010
Drama,TV-MA,The Normal Heart,USA,2014,movie,English,8,4.2,2010
Drama,NA,You Ain't Seen Nothin' Yet,France,2012,movie,French,6.4,3.3,2010
Animation,PG,Planes,USA,2013,movie,English,5.7,3.3,2010
Drama,R,I Melt with You,USA,2011,movie,English,6,2.9,2010
Drama,NA,Volcano,Iceland,2011,movie,Icelandic,7.2,3.9,2010
Comedy,PG-13,Peeples,USA,2013,movie,English,5.2,3.3,2010
Drama,NA,Dimensions,UK,2011,movie,English,5.8,2.6,2010
Drama,NA,Ghost,South Korea,2010,movie,Japanese,5.7,NA,2010
Action,R,Snowpiercer,South Korea,2013,movie,English,7,3.7,2010
Crime,NOT RATED,Citizen Gangster,Canada,2011,movie,English,6.1,3.1,2010
Drama,NA,Ismael,Spain,2013,movie,Spanish,6.2,3.4,2010
Comedy,R,21 & Over,USA,2013,movie,English,5.9,3.2,2010
Drama,R,Only Lovers Left Alive,Germany,2013,movie,English,7.3,3.7,2010
Drama,NA,Life for Sale,Finland,2011,movie,Finnish,6,2.8,2010
Action,NA,The Monkey King,China,2014,movie,Mandarin,4.7,2.6,2010
Documentary,NA,The Swell Season,USA,2011,movie,English,6.9,3.7,2010
Comedy,PG-13,The Way Way Back,USA,2013,movie,English,7.4,4,2010
Adventure,NA,From A to B,United Arab Emirates,2014,movie,Arabic,6.5,NA,2010
Comedy,NA,Revenge of the Bridesmaids,USA,2010,movie,English,6.1,NA,2010
Drama,NA,Color of the Ocean,Germany,2011,movie,German,6.4,3.2,2010
Biography,NOT RATED,Hannah Arendt,Germany,2012,movie,German,7.1,3.7,2010
Comedy,NA,Women Vs Men,Italy,2011,movie,Italian,5.4,0,2010
Drama,R,Afghan Luke,Canada,2011,movie,English,5.3,3.7,2010
Comedy,R,Carnage,France,2011,movie,English,7.2,3.5,2010
Drama,UNRATED,Free Men,France,2011,movie,French,6.6,3.5,2010
Documentary,NA,Last Hijack,Netherlands,2014,movie,Somali,6.2,2.8,2010
Drama,PG-13,Safe Haven,USA,2013,movie,English,6.7,3.7,2010
Drama,NA,Lucky,South Africa,2011,movie,Zulu,7.1,4,2010
Drama,NA,Someday This Pain Will Be Useful to You,Italy,2011,movie,English,5.8,2.9,2010
Documentary,R,Tabloid,USA,2010,movie,English,7.1,3.5,2010
Drama,NA,The Ah of Life,USA,2010,movie,English,6.2,0,2010
Documentary,G,The Whale,Canada,2011,movie,English,7.9,4.1,2010
Comedy,NA,The Ages of Love,Italy,2011,movie,Italian,5.9,2.9,2010
Documentary,NA,How to Die in Oregon,USA,2011,movie,English,8.3,4.4,2010
Adventure,NA,Tom Sawyer,Germany,2011,movie,German,6.3,2.4,2010
Adventure,PG,Mirror Mirror,USA,2012,movie,English,5.6,3.1,2010
Documentary,NA,Four Horsemen,UK,2012,movie,English,7.8,4,2010
Comedy,NA,The Floating Castle,Japan,2012,movie,Japanese,6.5,1,2010
Comedy,NA,Zohi Sdom,Israel,2010,movie,Hebrew,6.4,3.5,2010
Drama,NA,Intimate Grammar,Israel,2010,movie,Hebrew,7,3.2,2010
Comedy,NA,Qualunquemente,Italy,2011,movie,Italian,6,3,2010
Documentary,PG-13,Bully,USA,2011,movie,English,7.4,3.9,2010
Short,NA,Majoritè opprimèe,France,2010,movie,French,7,NA,2010
Family,TV-PG,Love Begins,Ireland,2011,movie,English,6.8,3.9,2010
Comedy,NA,All for One,Denmark,2011,movie,Danish,5.7,0,2010
Comedy,NOT RATED,Dark Horse,USA,2011,movie,English,5.9,3,2010
Comedy,R,High Road,USA,2011,movie,English,5.4,3.2,2010
Thriller,NOT RATED,The Loneliest Planet,USA,2011,movie,English,5.5,2.6,2010
Documentary,NA,Catching the Sun,USA,2015,movie,English,,3.5,2020
Comedy,NA,Unfair World,Greece,2011,movie,Greek,6.2,3.3,2010
Comedy,NA,The Art of Love,France,2011,movie,French,6.1,3.2,2010
Biography,R,The Invisible Woman,UK,2013,movie,English,6.2,3.1,2010
Comedy,PG-13,Bernie,USA,2011,movie,English,6.8,3.7,2010
Horror,NA,The Devil's Rock,New Zealand,2011,movie,English,5.7,1.5,2010
Drama,NA,Midnight's Children,Canada,2012,movie,English,6.1,2.9,2010
Action,PG-13,"The Butcher, the Chef, and the Swordsman",China,2010,movie,Mandarin,5.8,4,2010
Comedy,NA,How to Stop Being a Loser,UK,2011,movie,English,4.8,3.2,2010
Drama,PG-13,Sarah's Key,France,2010,movie,French,7.5,3.9,2010
Comedy,R,Tonight You're Mine,UK,2011,movie,English,6.6,3.5,2010
Drama,R,The Wait,USA,2013,movie,English,4.6,2.3,2010
Documentary,NA,The Girls in the Band,USA,2011,movie,English,7.9,4.4,2010
Biography,NOT RATED,The Snowtown Murders,Australia,2011,movie,English,6.6,3.5,2010
Biography,PG-13,The Iron Lady,UK,2011,movie,English,6.4,3.3,2010
Horror,R,Creature,USA,2011,movie,English,3.7,2.1,2010
Documentary,NA,Serving Life,USA,2011,movie,Inconnu,7.9,4.3,2010
Horror,R,The Last Days on Mars,UK,2013,movie,English,5.5,2.6,2010
History,NA,Der Sommer der Gaukler,Germany,2011,movie,German,6.2,4,2010
Thriller,UNRATED,Cannibal,Spain,2013,movie,Spanish,5.8,2.8,2010
Drama,UNRATED,The Sleeping Beauty,France,2010,movie,French,5.7,2.9,2010
Crime,NA,The Suspicions of Mr Whicher: The Murder at Road Hill House,UK,2011,movie,English,6.5,NA,2010
Animation,TV-PG,Scared Shrekless,USA,2010,movie,English,6.8,3.6,2010
Comedy,NA,La chance de ma vie,France,2011,movie,French,6.1,3,2010
Comedy,NA,Einer wie Bruno,Germany,2011,movie,German,6.2,2.5,2010
Drama,NA,Burning Heads,Greece,2011,movie,Greek,7.2,3.8,2010
Comedy,NA,Bunny Drop,Japan,2011,movie,Japanese,7.5,4.1,2010
Animation,NOT RATED,Pokèmon: Zoroark: Master of Illusions,Japan,2010,movie,Japanese,6.2,NA,2010
Drama,NOT RATED,Attenberg,Greece,2010,movie,Greek,6.1,3.2,2010
Comedy,NA,The Reunion,Denmark,2011,movie,Danish,6,0,2010
Drama,NA,Future Weather,USA,2012,movie,English,6,3.2,2010
Documentary,NA,Urbanized,USA,2011,movie,English,7.4,4,2010
Drama,UNRATED,"Joshua Tree, 1951: A Portrait of James Dean",USA,2012,movie,English,6.1,3.8,2010
Comedy,NA,Chinese Take-Out,Argentina,2011,movie,Spanish,7.3,3.8,2010
Horror,NOT RATED,Unaware,USA,2010,movie,English,4.6,0,2010
Drama,NA,Glass Chin,USA,2014,movie,English,5.2,2.8,2010
Drama,NA,Dreileben,Germany,2011,series,German,6.9,3.5,2010
Comedy,R,Another Happy Day,USA,2011,movie,English,6,3.1,2010
Action,R,Beyond Outrage,Japan,2012,movie,Japanese,6.8,3.3,2010
Drama,UNRATED,The Downfall of Berlin: Anonyma,Germany,2008,movie,German,7.1,2.8,2010
Comedy,NA,The Storage,Finland,2011,movie,Finnish,6,4.8,2010
Drama,R,Keyhole,Canada,2011,movie,English,5.4,2.9,2010
Documentary,NA,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,USA,2015,movie,English,6.9,3.8,2020
Animation,TV-14,Colourful,Japan,2010,movie,Japanese,7.5,3.8,2010
Comedy,R,Klown,Denmark,2010,movie,Danish,7.2,3.6,2010
Comedy,NA,Taipei Exchanges,Taiwan,2010,movie,Mandarin,6.8,3.6,2010
Drama,R,Circumstance,France,2011,movie,Persian,5.9,3.5,2010
Action,R,Flying Swords of Dragon Gate,China,2011,movie,Mandarin,6,3.2,2010
Comedy,NA,The Pill,USA,2011,movie,English,5.6,3.7,2010
Crime,R,Deadly Code,Italy,2013,movie,English,6.4,2.9,2010
Documentary,NOT RATED,TT3D: Closer to the Edge,UK,2011,movie,English,8.1,4.5,2010
Comedy,NA,Drifters,Italy,2011,movie,Italian,5.5,2.6,2010
Documentary,NA,!Women Art Revolution,USA,2010,movie,English,6.7,3.7,2010
Comedy,NA,Eine Insel namens Udo,Germany,2011,movie,German,6.6,3.6,2010
Action,NA,Mankatha,India,2011,movie,Tamil,7.5,3.4,2010
Drama,R,4:44 Last Day on Earth,USA,2011,movie,English,4.5,2.2,2010
Horror,R,The Bay,USA,2012,movie,English,5.6,3,2010
Drama,NA,From the Head,USA,2011,movie,English,7.8,3.9,2010
Action,NA,Monster Brawl,Canada,2011,movie,English,3.6,2.3,2010
Comedy,NA,Neue Vahr Sèd,Germany,2010,movie,German,6.8,2.8,2010
Comedy,NA,Home for Christmas,Norway,2010,movie,Norwegian,6.2,3.3,2010
Comedy,PG-13,Damsels in Distress,USA,2011,movie,English,5.7,2.9,2010
Comedy,NA,La vita facile,Italy,2011,movie,Italian,6.2,0,2010
Animation,PG-13,Batman: Year One,USA,2011,movie,English,7.4,0,2010
Drama,NA,Falling Overnight,USA,2011,movie,English,6.7,3.5,2010
Drama,NA,Eastern Drift,France,2010,movie,French,6.5,2.8,2010
Comedy,NA,Te presento a Laura,Mexico,2010,movie,Spanish,5.9,4.5,2010
Crime,NA,Moss,South Korea,2010,movie,Korean,6.9,3.6,2010
Drama,NA,Fly Away,USA,2011,movie,English,6.1,3.5,2010
Drama,NA,Sorelle Mai,Italy,2010,movie,Italian,6.2,2.9,2010
Documentary,NA,Foreign Parts,USA,2010,movie,English,6.6,3.7,2010
Drama,UNRATED,Man at Bath,France,2010,movie,French,4.7,2.4,2010
Action,PG-13,Lockout,France,2012,movie,English,6.1,NA,2010
Drama,NOT RATED,33 Postcards,Australia,2011,movie,English,6.2,3.1,2010
Crime,R,Street Kings 2: Motor City,USA,2011,movie,English,4.9,2.7,2010
Drama,TV-PG,The Lost Valentine,USA,2011,movie,English,7.5,3.9,2010
Thriller,NA,The Fourth State,Germany,2012,movie,English,6,3.2,2010
Drama,NA,Majority,Turkey,2010,movie,Turkish,7.5,3.5,2010
Drama,R,In the Land of Blood and Honey,USA,2011,movie,Bosnian,4.3,3,2010
Comedy,NA,Oki's Movie,South Korea,2010,movie,Korean,6.9,3.7,2010
Drama,NA,The Delay,Uruguay,2012,movie,Spanish,7.1,NA,2010
Comedy,NA,Up There,UK,2012,movie,English,7.3,2.8,2010
Documentary,NOT RATED,This Is Not a Film,Iran,2011,movie,Persian,7.5,3.6,2010
Comedy,NA,Hello! How Are You?,Romania,2010,movie,Romanian,7.3,3.6,2010
Drama,NA,Familiar Grounds,Canada,2011,movie,French,6.4,3.4,2010
Comedy,NA,18 Meals,Spain,2010,movie,Spanish,6.4,3.3,2010
Biography,PG-13,The Sapphires,Australia,2012,movie,English,7,3.8,2010
Animation,PG,A Cat in Paris,France,2010,movie,French,6.9,3.7,2010
Drama,R,Take Shelter,USA,2011,movie,English,7.4,3.9,2010
Comedy,NA,The Santa Claus Gang,Italy,2010,movie,Italian,6,2.8,2010
Drama,NOT RATED,Breathing,Austria,2011,movie,German,7,3.7,2010
Animation,NOT RATED,Pokèmon: Zoroark: Master of Illusions,Japan,2010,movie,Japanese,6.2,3.4,2010
Family,NA,Tony 10,Netherlands,2012,movie,Flemish,5.4,2.2,2010
Comedy,NA,Aquè Entre Nos,Mexico,2012,movie,Spanish,6.9,3.1,2010
Animation,PG,All-Star Superman,USA,2011,movie,English,7,3.5,2010
Comedy,NA,Skyskraber,Denmark,2011,movie,Danish,6.2,2.7,2010
Comedy,NA,Kokowèèh,Germany,2011,movie,German,6.4,3.5,2010
Comedy,R,Detention,USA,2011,movie,English,5.8,3,2010
Drama,NOT RATED,The Way He Looks,Brazil,2014,movie,Portuguese,8,4.2,2010
Drama,NA,Sketches of Kaitan City,Japan,2010,movie,Japanese,7.2,3.2,2010
Drama,NA,Pulsar,Belgium,2010,movie,Flemish,5.1,2.2,2010
Biography,NA,A Funny Man,Denmark,2011,movie,Danish,7,3.2,2010
Drama,NA,Shameless,Norway,2010,movie,Norwegian,5.4,0,2010
Action,PG-13,Alex Cross,USA,2012,movie,English,5.1,3.2,2010
Comedy,NA,A Crush on You,USA,2011,movie,English,6.1,NA,2010
Comedy,R,The Spectacular Now,USA,2013,movie,English,7.2,3.8,2010
Documentary,NA,Le jeu de la mort,France,2010,movie,French,7.4,4,2010
Documentary,NA,Pink Saris,UK,2010,movie,Hindi,7,3.7,2010
Comedy,NA,Gang de qin,China,2010,movie,Chinese,7.3,3.9,2010
Drama,R,Viva Riva!,The Democratic Republic Of Congo,2010,movie,French,6.2,3.2,2010
Drama,NA,The Ditch,Hong Kong,2010,movie,Mandarin,7,NA,2010
Animation,NA,Barbie: A Fashion Fairytale,USA,2010,movie,English,5.9,2.8,2010
Short,NA,Casus belli,Greece,2010,movie,Greek,7.2,4.3,2010
Comedy,NOT RATED,Hunky Dory,UK,2011,movie,English,6,3.2,2010
Comedy,NA,Frits en Freddy,Belgium,2010,movie,Flemish,6.4,3,2010
Adventure,NA,The Pasta Detectives,Germany,2014,movie,German,7.2,2.2,2010
Drama,NA,Der ganz groèe Traum,Germany,2011,movie,German,6.8,0,2010
Animation,PG,Despicable Me 2,USA,2013,movie,English,7.5,4.2,2010
Drama,R,360,UK,2011,movie,English,6.2,2.8,2010
Animation,NA,Kung Fu Panda Holiday,USA,2010,movie,English,6.9,3.6,2010
Comedy,R,Lola Versus,USA,2012,movie,English,5.4,2.8,2010
Drama,NA,The Colors of the Mountain,Colombia,2010,movie,Spanish,7.1,3.7,2010
Drama,NA,The First Assignment,Italy,2010,movie,Italian,6.2,3.5,2010
Comedy,NA,Delhi in a Day,India,2011,movie,Hindi,7.1,3,2010
Comedy,NA,Hello Stranger,Thailand,2010,movie,Thai,7.6,3.8,2010
Action,NOT RATED,Father's Day,USA,2011,movie,English,5.9,3.5,2010
Comedy,NOT RATED,Sasha,Germany,2010,movie,German,6.9,3.2,2010
Comedy,PG-13,The DUFF,USA,2015,movie,English,6.6,3.7,2020
Adventure,PG-13,The Twilight Saga: Breaking Dawn - Part 2,USA,2012,movie,English,5.6,3.8,2010
Comedy,PG-13,Mean Girls 2,USA,2011,movie,English,4.1,2.5,2010
Drama,R,Stoker,UK,2013,movie,English,6.9,3.4,2010
Crime,NOT RATED,Headshot,Thailand,2011,movie,Thai,6.2,3.2,2010
Comedy,R,Terri,USA,2011,movie,English,6.5,3.4,2010
Horror,R,The Awakening,UK,2011,movie,English,6.5,3.3,2010
Comedy,NA,How Do You Write a Joe Schermann Song,USA,2012,movie,English,7.6,4,2010
Animation,NA,King of Thorn,Japan,2009,movie,Japanese,6.5,3.4,2010
Drama,UNRATED,American Translation,France,2011,movie,French,5.3,2.7,2010
Drama,NOT RATED,We Are the Night,Germany,2010,movie,German,6.3,3.2,2010
Family,NA,"A Fairly Odd Movie: Grow Up, Timmy Turner!",USA,2011,movie,English,5,2.3,2010
Comedy,PG,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",USA,2014,movie,English,6.2,3.5,2010
Drama,NA,Tungsten,Greece,2011,movie,Greek,6.7,3,2010
Documentary,G,Justin Bieber: Never Say Never,USA,2011,movie,English,1.6,3.5,2010
Comedy,NA,My Sucky Teen Romance,USA,2011,movie,English,5.2,3.4,2010
Comedy,R,Piranha 3DD,USA,2012,movie,English,3.8,2.2,2010
Drama,NOT RATED,Post Mortem,Chile,2010,movie,Spanish,6.6,3.4,2010
Animation,NA,Time of Eve,Japan,2010,movie,Japanese,7.6,3.9,2010
Action,R,Dragon,Hong Kong,2011,movie,Mandarin,7.1,3.7,2010
Adventure,NA,Neverland,UK,2011,series,English,6.5,0,2010
Documentary,NOT RATED,Last Days Here,USA,2011,movie,English,7.5,4.1,2010
Crime,R,Killer Joe,USA,2011,movie,English,6.7,3.4,2010
Documentary,NA,Food Stamped,USA,2010,movie,English,6.4,3.8,2010
Drama,NOT RATED,Detachment,USA,2011,movie,English,7.7,3.8,2010
Horror,NOT RATED,The Oregonian,USA,2011,movie,English,4,2.2,2010
Documentary,NA,Cinema Komunisto,Serbia,2010,movie,Serbo-Croatian,7.9,3.9,2010
Documentary,PG,The Last Lions,USA,2011,movie,English,8.4,4.2,2010
Comedy,PG-13,The Guilt Trip,USA,2012,movie,English,5.8,3.2,2010
Comedy,R,The Newest Pledge,USA,2012,movie,English,4.6,3.2,2010
Drama,NA,Dos,Greece,2011,movie,Greek,5.8,2.7,2010
Comedy,NA,Mennesker i solen,Norway,2011,movie,Norwegian,5.5,0,2010
Comedy,NA,Gooische vrouwen,Netherlands,2011,movie,Dutch,6.2,2.6,2010
Comedy,R,"Manson, My Name Is Evil",Canada,2009,movie,English,4.7,2.6,2010
Adventure,R,Day of the Falcon,France,2011,movie,English,6.7,3.3,2010
Adventure,R,The Hunter,Australia,2011,movie,English,6.8,3.5,2010
Action,UNRATED,Battlestar Galactica: Blood & Chrome,USA,2012,movie,English,7.1,3.7,2010
Comedy,PG,Marley & Me: The Puppy Years,USA,2011,movie,English,3.6,4.2,2010
Drama,NA,The Kingdom of Solomon,Iran,2010,movie,Persian,6.8,2.5,2010
Drama,PG-13,Chronicle,USA,2012,movie,English,7.1,3.7,2010
Crime,R,The Woman,USA,2011,movie,English,6.1,3.3,2010
Biography,R,Heleno,Brazil,2011,movie,Portuguese,6.9,3.5,2010
Horror,NA,Tormented,Japan,2011,movie,Japanese,5.5,2.9,2010
Drama,NC-17,Shame,UK,2011,movie,English,7.3,3.7,2010
Drama,NA,The Preacher's Daughter,USA,2013,movie,English,5.3,3.8,2010
Adventure,TV-PG,My Babysitter's a Vampire,Canada,2010,movie,English,6.4,4,2010
Crime,R,Everybody Has a Plan,Argentina,2012,movie,Spanish,5.5,2.8,2010
Drama,NOT RATED,Return,USA,2011,movie,English,6.1,3.1,2010
Comedy,NA,Boris - Il film,Italy,2011,movie,Italian,6.9,4.1,2010
Drama,R,Wish You Were Here,Australia,2012,movie,English,5.9,3.2,2010
Drama,NA,Apnea,Greece,2010,movie,Greek,5.7,2.7,2010
Action,NA,City Under Siege,Hong Kong,2010,movie,Mandarin,4.8,2.3,2010
Drama,NA,Beginning of the Great Revival,China,2011,movie,Mandarin,2.4,2.4,2010
Drama,R,The Deep Blue Sea,USA,2011,movie,English,6.3,3.2,2010
Documentary,NOT RATED,Becoming Chaz,USA,2011,movie,English,6.6,3.6,2010
Adventure,NA,The Edge,Russia,2010,movie,Russian,6.5,3.3,2010
Drama,PG-13,Les Misèrables,USA,2012,movie,English,7.6,4,2010
Mystery,NA,The Arrival of Wang,Italy,2011,movie,Italian,5.8,3.2,2010
Western,R,Yellow Rock,USA,2011,movie,English,4.6,3.1,2010
Comedy,R,The Inbetweeners Movie,UK,2011,movie,English,6.8,3.7,2010
Comedy,NA,Thank You,India,2011,movie,Hindi,4.5,0,2010
Drama,NA,Remembrance,Germany,2011,movie,German,7.2,NA,2010
Documentary,NA,Auk Nr. 8,Estonia,2010,movie,Russian,7.6,4.1,2010
Drama,NA,Sugar,USA,2013,movie,English,5.4,3.8,2010
Drama,R,Drift,Australia,2013,movie,English,6.3,3.4,2010
Short,NA,Time Freak,USA,2011,movie,English,7.2,0,2010
Drama,NA,So Hard to Forget,Brazil,2010,movie,Portuguese,6.1,3.2,2010
Comedy,NOT RATED,Nobody Else But You,France,2011,movie,French,6.6,3.5,2010
Romance,NA,City Slacker,UK,2012,movie,English,5,2.8,2010
Drama,NA,Guilty of Romance,Japan,2011,movie,Japanese,6.8,3.4,2010
Drama,NA,"Madrid, 1987",Spain,2011,movie,Spanish,6.4,3.4,2010
Drama,NA,Bringing Ashley Home,Canada,2011,movie,English,6.2,0,2010
Drama,NA,Poslednyaya skazka Rity,Russia,2012,movie,Russian,7,3.4,2010
Documentary,UNRATED,Shut Up Little Man! An Audio Misadventure,Australia,2011,movie,English,6.6,3.5,2010
Crime,NA,Foxfire,France,2012,movie,English,6.2,3.1,2010
Drama,R,Jayne Mansfield's Car,USA,2012,movie,English,6.3,3.1,2010
Crime,R,The Odds,Canada,2011,movie,English,4.9,4.1,2010
Drama,NOT RATED,Suicide Room,Poland,2011,movie,Polish,6.9,4.7,2010
Drama,NA,Ecstasy,Canada,2011,movie,English,5.1,2.5,2010
Drama,NA,Tenchi: The Samurai Astronomer,Japan,2012,movie,Japanese,7.2,3.8,2010
Drama,PG-13,The Face of Love,USA,2013,movie,English,6.1,2.9,2010
Drama,NOT RATED,Like Someone in Love,France,2012,movie,Japanese,6.9,3.3,2010
Comedy,NA,Men in the City 2,Germany,2011,movie,German,6.4,3,2010
Comedy,NA,Hospitalitè,Japan,2010,movie,Japanese,6.7,3.3,2010
Comedy,R,Your Sister's Sister,USA,2011,movie,English,6.7,3.5,2010
Documentary,NOT RATED,Wish Me Away,USA,2011,movie,English,7.5,4.3,2010
Drama,PG-13,Tiger Eyes,USA,2012,movie,English,6.4,3.3,2010
Comedy,NA,Welcome to the North,Italy,2012,movie,Italian,5.2,1.6,2010
Documentary,NA,Carl Panzram: The Spirit of Hatred and Vengeance,USA,2012,movie,English,6.5,3,2010
Crime,NA,Ill Manors,UK,2012,movie,English,7,3.7,2010
Horror,PG-13,Apollo 18,USA,2011,movie,English,5.2,2.4,2010
Drama,NA,Groenten uit Balen,Belgium,2011,movie,Dutch,7,3.4,2010
Documentary,NOT RATED,The Punk Singer,USA,2013,movie,English,7.4,3.9,2010
Documentary,NA,Fire in the Blood,India,2013,movie,English,7.8,4.2,2010
Documentary,NA,The Flaw,UK,2011,movie,English,7.3,3.7,2010
Documentary,NA,Eco-Pirate: The Story of Paul Watson,Canada,2011,movie,English,7.8,4,2010
Action,NA,Banklady,Germany,2013,movie,German,6.2,3.4,2010
Comedy,NA,Woman in Love,Germany,2011,movie,German,5.7,4,2010
Comedy,NA,The Women on the 6th Floor,France,2010,movie,French,7.1,3.5,2010
Action,NA,Countdown,South Korea,2011,movie,Korean,6.6,3,2010
Comedy,NOT RATED,Eddie: The Sleepwalking Cannibal,Canada,2012,movie,English,5.6,3.2,2010
Drama,NA,"Siberia, Monamour",Russia,2011,movie,Russian,7.7,0,2010
Comedy,NA,Dukhless,Russia,2012,movie,Russian,6.5,3.6,2010
Drama,NOT RATED,The End of Love,USA,2012,movie,English,6,3.3,2010
Horror,NA,Evidence,USA,2013,movie,English,5.3,2.6,2010
Drama,NA,Foreverland,Canada,2011,movie,English,6.5,3.5,2010
Documentary,NA,Mad As Hell,USA,2014,movie,English,7.1,4.4,2010
Crime,UNRATED,Hyena,UK,2014,movie,English,6.2,3.3,2010
Comedy,NA,Buck Wild,USA,2014,movie,English,4.5,2.6,2010
Crime,NA,The Unjust,South Korea,2010,movie,Korean,6.7,NA,2010
Action,NA,Winning Streak,Spain,2012,movie,Spanish,5.3,2.9,2010
Drama,NA,Code Blue,Denmark,2011,movie,Dutch,5.7,3.2,2010
Documentary,NA,Rubble Kings,USA,2010,movie,English,6.8,3.4,2010
Documentary,NA,Public Speaking,USA,2010,movie,English,7.7,4,2010
Documentary,NA,Something Ventured,USA,2011,movie,English,7,3.9,2010
Documentary,PG-13,Waiting for Lightning,USA,2012,movie,English,7.1,3.9,2010
Documentary,NOT RATED,Sing Your Song,USA,2011,movie,English,7.4,4.1,2010
Documentary,NA,Aung San Suu Kyi,Denmark,2010,movie,English,6.7,0,2010
Horror,R,Chromeskull: Laid to Rest 2,USA,2011,movie,English,5.1,2.8,2010
Drama,NA,Tokyo Family,Japan,2013,movie,Japanese,7.5,3.8,2010
Documentary,NA,Is the Man Who Is Tall Happy?,France,2013,movie,English,7,3.7,2010
Drama,NA,Kahaani,India,2012,movie,Hindi,8.2,4.1,2010
Comedy,NOT RATED,Sparrows Dance,USA,2012,movie,English,6.8,3.7,2010
Comedy,PG,Annie,USA,2014,movie,English,5.2,3.5,2010
Action,NA,Detective K: Secret of Virtuous Widow,South Korea,2011,movie,Korean,6.4,3.5,2010
Drama,NA,Avè,Bulgaria,2011,movie,Bulgarian,7,3.6,2010
Documentary,NOT RATED,Sushi: The Global Catch,USA,2012,movie,English,6.6,3.5,2010
Action,NA,Free Ride,USA,2013,movie,English,5.6,2.6,2010
Drama,NA,The Cat Vanishes,Argentina,2011,movie,Spanish,6.4,0,2010
Comedy,NA,A Cube of Sugar,Iran,2011,movie,Persian,7.5,3.7,2010
Drama,NOT RATED,Teddy Bear,Denmark,2012,movie,Danish,7.2,3.8,2010
